date,P,G,L
10-Aug-2022 09:00:00,76.04,6.74,16399
10-Aug-2022 09:05:00,76.04,6.74,16443
10-Aug-2022 09:10:00,76.04,6.74,16406
10-Aug-2022 09:15:00,76.22,6.74,16418
10-Aug-2022 09:20:00,76.23,6.74,16482
10-Aug-2022 09:25:00,76.32,6.74,16490
10-Aug-2022 09:30:00,76.28,6.74,16488
10-Aug-2022 09:35:00,76.28,6.74,16523
10-Aug-2022 09:40:00,76.28,6.74,16521
10-Aug-2022 09:45:00,76.28,6.74,16568
10-Aug-2022 09:50:00,76.32,6.74,16673
10-Aug-2022 09:55:00,76.32,6.74,16677
10-Aug-2022 10:00:00,76.32,6.74,16625
10-Aug-2022 10:05:00,76.32,6.74,16683
10-Aug-2022 10:10:00,76.32,6.74,16742
10-Aug-2022 10:15:00,76.32,6.74,16852
10-Aug-2022 10:20:00,76.32,6.74,16903
10-Aug-2022 10:25:00,76.38,6.74,16937
10-Aug-2022 10:30:00,76.32,6.74,16972
10-Aug-2022 10:35:00,76.32,6.74,16976
10-Aug-2022 10:40:00,76.32,6.74,17037
10-Aug-2022 10:45:00,76.38,6.74,17098
10-Aug-2022 10:50:00,76.38,6.74,17105
10-Aug-2022 10:55:00,76.32,6.74,17146
10-Aug-2022 11:00:00,76.28,6.74,17142
10-Aug-2022 11:05:00,76.28,6.74,17193
10-Aug-2022 11:10:00,76.04,6.74,17197
10-Aug-2022 11:15:00,75.98,6.74,17211
10-Aug-2022 11:20:00,75.36,6.74,17323
10-Aug-2022 11:25:00,75.98,6.74,17389
10-Aug-2022 11:30:00,75.98,6.74,17467
10-Aug-2022 11:35:00,75.99,6.74,17538
10-Aug-2022 11:40:00,75.98,6.74,17577
10-Aug-2022 11:45:00,76.04,6.74,17644
10-Aug-2022 11:50:00,76.04,6.74,17700
10-Aug-2022 11:55:00,76.28,6.74,17742
10-Aug-2022 12:00:00,72.07,6.74,17856
10-Aug-2022 12:05:00,72.07,6.74,17784
10-Aug-2022 12:10:00,70.97,6.74,17740
10-Aug-2022 12:15:00,72.07,6.74,17771
10-Aug-2022 12:20:00,72.07,6.74,17754
10-Aug-2022 12:25:00,72.07,6.74,17726
10-Aug-2022 12:30:00,72.07,6.74,17606
10-Aug-2022 12:35:00,72.21,6.74,17728
10-Aug-2022 12:40:00,75.33,6.74,17790
10-Aug-2022 12:45:00,72.21,6.74,17865
10-Aug-2022 12:50:00,75.31,6.74,17911
10-Aug-2022 12:55:00,75.36,6.74,17911
10-Aug-2022 13:00:00,71.7,6.74,17963
10-Aug-2022 13:05:00,71.7,6.74,17988
10-Aug-2022 13:10:00,71.7,6.74,18013
10-Aug-2022 13:15:00,72.07,6.74,18058
10-Aug-2022 13:20:00,72.07,6.74,18025
10-Aug-2022 13:25:00,72.21,6.74,18052
10-Aug-2022 13:30:00,75.69,6.74,18096
10-Aug-2022 13:35:00,75.94,6.74,18097
10-Aug-2022 13:40:00,75.69,6.74,18213
10-Aug-2022 13:45:00,75.94,6.74,18256
10-Aug-2022 13:50:00,75.69,6.74,18303
10-Aug-2022 13:55:00,75.94,6.74,18317
10-Aug-2022 14:00:00,75.31,6.74,18348
10-Aug-2022 14:05:00,75.62,6.74,18373
10-Aug-2022 14:10:00,75.62,6.74,18414
10-Aug-2022 14:15:00,72.86,6.74,18497
10-Aug-2022 14:20:00,72.86,6.74,18487
10-Aug-2022 14:25:00,75.62,6.74,18551
10-Aug-2022 14:30:00,75.33,6.74,18561
10-Aug-2022 14:35:00,75.74,6.74,18607
10-Aug-2022 14:40:00,75.62,6.74,18612
10-Aug-2022 14:45:00,75.74,6.74,18702
10-Aug-2022 14:50:00,75.73,6.74,18756
10-Aug-2022 14:55:00,75.62,6.74,18774
10-Aug-2022 15:00:00,72.07,6.74,18796
10-Aug-2022 15:05:00,72.07,6.74,18734
10-Aug-2022 15:10:00,72.21,6.74,18748
10-Aug-2022 15:15:00,72.21,6.74,18780
10-Aug-2022 15:20:00,72.59,6.74,18837
10-Aug-2022 15:25:00,72.21,6.74,18811
10-Aug-2022 15:30:00,72.59,6.74,18868
10-Aug-2022 15:35:00,72.6,6.74,18931
10-Aug-2022 15:40:00,72.6,6.74,19042
10-Aug-2022 15:45:00,72.6,6.74,19072
10-Aug-2022 15:50:00,72.86,6.74,19174
10-Aug-2022 15:55:00,72.6,6.74,19157
10-Aug-2022 16:00:00,77.97,6.74,19202
10-Aug-2022 16:05:00,78.15,6.74,19241
10-Aug-2022 16:10:00,78.12,6.74,19316
10-Aug-2022 16:15:00,77.97,6.74,19393
10-Aug-2022 16:20:00,78.12,6.74,19393
10-Aug-2022 16:25:00,78.12,6.74,19438
10-Aug-2022 16:30:00,78.2,6.74,19423
10-Aug-2022 16:35:00,88.84,6.74,19510
10-Aug-2022 16:40:00,88.85,6.74,19602
10-Aug-2022 16:45:00,102.25,6.74,19668
10-Aug-2022 16:50:00,100,6.74,19750
10-Aug-2022 16:55:00,102.27,6.74,19775
10-Aug-2022 17:00:00,102.56,6.74,19976
10-Aug-2022 17:05:00,102.56,6.74,20047
10-Aug-2022 17:10:00,113.53,6.74,20122
10-Aug-2022 17:15:00,125,6.74,20205
10-Aug-2022 17:20:00,125,6.74,20312
10-Aug-2022 17:25:00,131.11,6.74,20441
10-Aug-2022 17:30:00,131.38,6.74,20553
10-Aug-2022 17:35:00,133.53,6.74,20530
10-Aug-2022 17:40:00,133.53,6.74,20597
10-Aug-2022 17:45:00,133.54,6.74,20563
10-Aug-2022 17:50:00,133.53,6.74,20622
10-Aug-2022 17:55:00,133.54,6.74,20648
10-Aug-2022 18:00:00,131.11,6.74,20568
10-Aug-2022 18:05:00,133.53,6.74,20510
10-Aug-2022 18:10:00,133.53,6.74,20446
10-Aug-2022 18:15:00,133.53,6.74,20309
10-Aug-2022 18:20:00,133.53,6.74,20314
10-Aug-2022 18:25:00,133.53,6.74,20409
10-Aug-2022 18:30:00,133.53,6.74,20518
10-Aug-2022 18:35:00,133.53,6.74,20568
10-Aug-2022 18:40:00,133.53,6.74,20541
10-Aug-2022 18:45:00,131.38,6.74,20476
10-Aug-2022 18:50:00,133.53,6.74,20443
10-Aug-2022 18:55:00,133.53,6.74,20448
10-Aug-2022 19:00:00,113.53,6.74,20424
10-Aug-2022 19:05:00,125,6.74,20401
10-Aug-2022 19:10:00,113.53,6.74,20375
10-Aug-2022 19:15:00,113.53,6.74,20375
10-Aug-2022 19:20:00,107.36,6.74,20291
10-Aug-2022 19:25:00,103.33,6.74,20365
10-Aug-2022 19:30:00,102.57,6.74,20410
10-Aug-2022 19:35:00,102.56,6.74,20451
10-Aug-2022 19:40:00,101.2,6.74,20384
10-Aug-2022 19:45:00,100.2,6.74,20399
10-Aug-2022 19:50:00,92.94,6.74,20176
10-Aug-2022 19:55:00,89.46,6.74,20135
10-Aug-2022 20:00:00,78.21,6.74,20028
10-Aug-2022 20:05:00,77.55,6.74,19890
10-Aug-2022 20:10:00,76.82,6.74,19798
10-Aug-2022 20:15:00,74.23,6.74,19659
10-Aug-2022 20:20:00,74.22,6.74,19626
10-Aug-2022 20:25:00,74.22,6.74,19623
10-Aug-2022 20:30:00,74.21,6.74,19593
10-Aug-2022 20:35:00,74.21,6.74,19551
10-Aug-2022 20:40:00,74.21,6.74,19416
10-Aug-2022 20:45:00,74.22,6.74,19307
10-Aug-2022 20:50:00,74.22,6.74,19269
10-Aug-2022 20:55:00,74.21,6.74,19254
10-Aug-2022 21:00:00,78.14,6.74,19263
10-Aug-2022 21:05:00,77.98,6.74,19216
10-Aug-2022 21:10:00,77.55,6.74,19138
10-Aug-2022 21:15:00,76.33,6.74,19123
10-Aug-2022 21:20:00,74.6,6.74,19016
10-Aug-2022 21:25:00,74.6,6.74,18966
10-Aug-2022 21:30:00,74.6,6.74,18949
10-Aug-2022 21:35:00,73.84,6.74,18929
10-Aug-2022 21:40:00,73.85,6.74,18844
10-Aug-2022 21:45:00,73.84,6.74,18762
10-Aug-2022 21:50:00,73.84,6.74,18647
10-Aug-2022 21:55:00,72.21,6.74,18579
10-Aug-2022 22:00:00,78.16,6.74,18348
10-Aug-2022 22:05:00,76.96,6.74,18229
10-Aug-2022 22:10:00,76.88,6.74,18053
10-Aug-2022 22:15:00,75.35,6.74,17903
10-Aug-2022 22:20:00,76.89,6.74,17821
10-Aug-2022 22:25:00,75.33,6.74,17753
10-Aug-2022 22:30:00,75.14,6.74,17718
10-Aug-2022 22:35:00,74.98,6.74,17589
10-Aug-2022 22:40:00,72.21,6.74,17528
10-Aug-2022 22:45:00,72.27,6.74,17405
10-Aug-2022 22:50:00,72.21,6.74,17241
10-Aug-2022 22:55:00,72.07,6.74,17146
10-Aug-2022 23:00:00,75.11,6.74,16937
10-Aug-2022 23:05:00,75.11,6.74,16792
10-Aug-2022 23:10:00,75.05,6.74,16556
10-Aug-2022 23:15:00,75.04,6.74,16459
10-Aug-2022 23:20:00,75.04,6.74,16589
10-Aug-2022 23:25:00,72.27,6.74,16582
10-Aug-2022 23:30:00,72.21,6.74,16450
10-Aug-2022 23:35:00,72.07,6.74,16317
10-Aug-2022 23:40:00,72.03,6.74,16231
10-Aug-2022 23:45:00,72.02,6.74,16095
10-Aug-2022 23:50:00,67.59,6.74,15970
10-Aug-2022 23:55:00,14.39,6.74,15864
11-Aug-2022 00:00:00,117.53,6.87,15772
11-Aug-2022 00:05:00,75.1,6.87,15604
11-Aug-2022 00:10:00,75.03,6.87,15510
11-Aug-2022 00:15:00,73.08,6.87,15487
11-Aug-2022 00:20:00,73.08,6.87,15403
11-Aug-2022 00:25:00,71.27,6.87,15313
11-Aug-2022 00:30:00,71.66,6.87,15254
11-Aug-2022 00:35:00,71.27,6.87,15140
11-Aug-2022 00:40:00,71.27,6.87,15089
11-Aug-2022 00:45:00,71.27,6.87,14974
11-Aug-2022 00:50:00,67.59,6.87,14887
11-Aug-2022 00:55:00,14.39,6.87,14760
11-Aug-2022 01:00:00,95.3,6.87,14744
11-Aug-2022 01:05:00,75.21,6.87,14662
11-Aug-2022 01:10:00,74.55,6.87,14592
11-Aug-2022 01:15:00,74.91,6.87,14518
11-Aug-2022 01:20:00,67.57,6.87,14468
11-Aug-2022 01:25:00,60,6.87,14514
11-Aug-2022 01:30:00,14.39,6.87,14549
11-Aug-2022 01:35:00,14.4,6.87,14505
11-Aug-2022 01:40:00,14.39,6.87,14469
11-Aug-2022 01:45:00,14.39,6.87,14444
11-Aug-2022 01:50:00,14.37,6.87,14149
11-Aug-2022 01:55:00,14.35,6.87,14025
11-Aug-2022 02:00:00,14.37,6.87,14007
11-Aug-2022 02:05:00,14.36,6.87,13945
11-Aug-2022 02:10:00,14.34,6.87,13905
11-Aug-2022 02:15:00,7.24,6.87,13881
11-Aug-2022 02:20:00,6.18,6.87,13835
11-Aug-2022 02:25:00,6.18,6.87,13799
11-Aug-2022 02:30:00,6.04,6.87,13762
11-Aug-2022 02:35:00,6.06,6.87,13630
11-Aug-2022 02:40:00,6.02,6.87,13618
11-Aug-2022 02:45:00,6,6.87,13600
11-Aug-2022 02:50:00,5.74,6.87,13562
11-Aug-2022 02:55:00,5.74,6.87,13520
11-Aug-2022 03:00:00,14.35,6.87,13473
11-Aug-2022 03:05:00,7.33,6.87,13480
11-Aug-2022 03:10:00,6.2,6.87,13465
11-Aug-2022 03:15:00,6.02,6.87,13571
11-Aug-2022 03:20:00,6.04,6.87,13586
11-Aug-2022 03:25:00,7.24,6.87,13552
11-Aug-2022 03:30:00,5.74,6.87,13537
11-Aug-2022 03:35:00,6,6.87,13392
11-Aug-2022 03:40:00,5.74,6.87,13314
11-Aug-2022 03:45:00,0,6.87,13308
11-Aug-2022 03:50:00,0,6.87,13267
11-Aug-2022 03:55:00,0,6.87,13258
11-Aug-2022 04:00:00,5.92,6.87,13224
11-Aug-2022 04:05:00,5.9,6.87,13216
11-Aug-2022 04:10:00,5.92,6.87,13227
11-Aug-2022 04:15:00,5.92,6.87,13210
11-Aug-2022 04:20:00,5.9,6.87,13191
11-Aug-2022 04:25:00,6.02,6.87,13144
11-Aug-2022 04:30:00,6.02,6.87,13159
11-Aug-2022 04:35:00,6.02,6.87,13185
11-Aug-2022 04:40:00,6.06,6.87,13224
11-Aug-2022 04:45:00,6.2,6.87,13350
11-Aug-2022 04:50:00,7.33,6.87,13427
11-Aug-2022 04:55:00,6.2,6.87,13368
11-Aug-2022 05:00:00,5.92,6.87,13389
11-Aug-2022 05:05:00,6,6.87,13431
11-Aug-2022 05:10:00,6,6.87,13457
11-Aug-2022 05:15:00,6.2,6.87,13512
11-Aug-2022 05:20:00,6.18,6.87,13539
11-Aug-2022 05:25:00,6.2,6.87,13542
11-Aug-2022 05:30:00,14.32,6.87,13600
11-Aug-2022 05:35:00,14.35,6.87,13731
11-Aug-2022 05:40:00,7.33,6.87,13832
11-Aug-2022 05:45:00,14.36,6.87,13890
11-Aug-2022 05:50:00,14.36,6.87,13916
11-Aug-2022 05:55:00,14.38,6.87,13971
11-Aug-2022 06:00:00,6,6.87,14061
11-Aug-2022 06:05:00,6.04,6.87,14140
11-Aug-2022 06:10:00,6.2,6.87,14190
11-Aug-2022 06:15:00,6.04,6.87,14235
11-Aug-2022 06:20:00,14,6.87,14270
11-Aug-2022 06:25:00,6.06,6.87,14278
11-Aug-2022 06:30:00,14.36,6.87,14331
11-Aug-2022 06:35:00,14.38,6.87,14302
11-Aug-2022 06:40:00,14.38,6.87,14247
11-Aug-2022 06:45:00,14.4,6.87,14310
11-Aug-2022 06:50:00,14.39,6.87,14422
11-Aug-2022 06:55:00,14.4,6.87,14584
11-Aug-2022 07:00:00,0,6.87,14712
11-Aug-2022 07:05:00,0,6.87,14877
11-Aug-2022 07:10:00,5.74,6.87,14878
11-Aug-2022 07:15:00,7.24,6.87,14897
11-Aug-2022 07:20:00,14.33,6.87,14966
11-Aug-2022 07:25:00,14.36,6.87,15063
11-Aug-2022 07:30:00,14.39,6.87,15165
11-Aug-2022 07:35:00,14.39,6.87,15362
11-Aug-2022 07:40:00,60,6.87,15425
11-Aug-2022 07:45:00,67.6,6.87,15494
11-Aug-2022 07:50:00,74.25,6.87,15622
11-Aug-2022 07:55:00,90,6.87,15729
11-Aug-2022 08:00:00,125.13,6.87,15858
11-Aug-2022 08:05:00,90,6.87,15966
11-Aug-2022 08:10:00,76.77,6.87,16036
11-Aug-2022 08:15:00,76.25,6.87,16086
11-Aug-2022 08:20:00,76.25,6.87,16080
11-Aug-2022 08:25:00,76.69,6.87,16141
11-Aug-2022 08:30:00,85,6.87,16146
11-Aug-2022 08:35:00,76.77,6.87,16260
11-Aug-2022 08:40:00,77.62,6.87,16309
11-Aug-2022 08:45:00,85,6.87,16293
11-Aug-2022 08:50:00,90,6.87,16353
11-Aug-2022 08:55:00,76.7,6.87,16402
11-Aug-2022 09:00:00,13.38,6.87,16504
11-Aug-2022 09:05:00,67.59,6.87,16588
11-Aug-2022 09:10:00,71.65,6.87,16567
11-Aug-2022 09:15:00,71.07,6.87,16450
11-Aug-2022 09:20:00,74.76,6.87,16527
11-Aug-2022 09:25:00,74.89,6.87,16571
11-Aug-2022 09:30:00,74.9,6.87,16589
11-Aug-2022 09:35:00,74.89,6.87,16575
11-Aug-2022 09:40:00,75.55,6.87,16616
11-Aug-2022 09:45:00,75.75,6.87,16732
11-Aug-2022 09:50:00,76.07,6.87,16842
11-Aug-2022 09:55:00,75.69,6.87,16982
11-Aug-2022 10:00:00,75.55,6.87,17060
11-Aug-2022 10:05:00,75.55,6.87,17107
11-Aug-2022 10:10:00,75.55,6.87,17115
11-Aug-2022 10:15:00,76.68,6.87,17140
11-Aug-2022 10:20:00,76.68,6.87,17171
11-Aug-2022 10:25:00,76.83,6.87,17246
11-Aug-2022 10:30:00,77.72,6.87,17260
11-Aug-2022 10:35:00,77.72,6.87,17277
11-Aug-2022 10:40:00,77.22,6.87,17327
11-Aug-2022 10:45:00,90,6.87,17417
11-Aug-2022 10:50:00,77.73,6.87,17490
11-Aug-2022 10:55:00,77.72,6.87,17567
11-Aug-2022 11:00:00,14.4,6.87,17589
11-Aug-2022 11:05:00,75.34,6.87,17694
11-Aug-2022 11:10:00,14.4,6.87,17729
11-Aug-2022 11:15:00,56.35,6.87,17724
11-Aug-2022 11:20:00,56.35,6.87,17746
11-Aug-2022 11:25:00,56.35,6.87,17538
11-Aug-2022 11:30:00,75.34,6.87,17580
11-Aug-2022 11:35:00,74.85,6.87,17603
11-Aug-2022 11:40:00,74.56,6.87,17631
11-Aug-2022 11:45:00,75.55,6.87,17680
11-Aug-2022 11:50:00,74.56,6.87,17720
11-Aug-2022 11:55:00,74.52,6.87,17792
11-Aug-2022 12:00:00,73.66,6.87,17881
11-Aug-2022 12:05:00,72.42,6.87,17844
11-Aug-2022 12:10:00,58.35,6.87,17741
11-Aug-2022 12:15:00,58.34,6.87,17679
11-Aug-2022 12:20:00,58.35,6.87,17606
11-Aug-2022 12:25:00,14.4,6.87,17664
11-Aug-2022 12:30:00,72.5,6.87,17642
11-Aug-2022 12:35:00,35.74,6.87,17623
11-Aug-2022 12:40:00,14.4,6.87,17688
11-Aug-2022 12:45:00,64.41,6.87,17659
11-Aug-2022 12:50:00,58.35,6.87,17479
11-Aug-2022 12:55:00,44.78,6.87,17493
11-Aug-2022 13:00:00,70.38,6.87,17553
11-Aug-2022 13:05:00,58.75,6.87,17519
11-Aug-2022 13:10:00,58.35,6.87,17492
11-Aug-2022 13:15:00,58.34,6.87,17773
11-Aug-2022 13:20:00,70.38,6.87,17830
11-Aug-2022 13:25:00,58.35,6.87,17856
11-Aug-2022 13:30:00,58.35,6.87,17840
11-Aug-2022 13:35:00,58.35,6.87,17882
11-Aug-2022 13:40:00,44.78,6.87,17855
11-Aug-2022 13:45:00,47.84,6.87,17882
11-Aug-2022 13:50:00,44.78,6.87,17697
11-Aug-2022 13:55:00,47.85,6.87,17702
11-Aug-2022 14:00:00,66.91,6.87,17618
11-Aug-2022 14:05:00,58.3,6.87,17628
11-Aug-2022 14:10:00,58.3,6.87,17673
11-Aug-2022 14:15:00,56.13,6.87,17690
11-Aug-2022 14:20:00,56.12,6.87,17698
11-Aug-2022 14:25:00,56.13,6.87,17775
11-Aug-2022 14:30:00,58.31,6.87,17760
11-Aug-2022 14:35:00,52.29,6.87,17743
11-Aug-2022 14:40:00,58.31,6.87,17740
11-Aug-2022 14:45:00,58.3,6.87,17788
11-Aug-2022 14:50:00,61.5,6.87,17779
11-Aug-2022 14:55:00,58.96,6.87,17753
11-Aug-2022 15:00:00,70.14,6.87,17698
11-Aug-2022 15:05:00,63.78,6.87,17728
11-Aug-2022 15:10:00,72.83,6.87,17743
11-Aug-2022 15:15:00,72.83,6.87,17842
11-Aug-2022 15:20:00,72.83,6.87,17871
11-Aug-2022 15:25:00,72.83,6.87,17855
11-Aug-2022 15:30:00,61.61,6.87,17960
11-Aug-2022 15:35:00,59.85,6.87,17972
11-Aug-2022 15:40:00,72.83,6.87,18008
11-Aug-2022 15:45:00,59.85,6.87,18030
11-Aug-2022 15:50:00,68.09,6.87,18078
11-Aug-2022 15:55:00,70.14,6.87,17992
11-Aug-2022 16:00:00,73.23,6.87,18003
11-Aug-2022 16:05:00,73.37,6.87,18155
11-Aug-2022 16:10:00,74.4,6.87,18188
11-Aug-2022 16:15:00,73.51,6.87,18175
11-Aug-2022 16:20:00,73.51,6.87,18115
11-Aug-2022 16:25:00,74.4,6.87,18160
11-Aug-2022 16:30:00,73.51,6.87,18200
11-Aug-2022 16:35:00,73.51,6.87,18236
11-Aug-2022 16:40:00,73.51,6.87,18314
11-Aug-2022 16:45:00,73.51,6.87,18358
11-Aug-2022 16:50:00,75.01,6.87,18388
11-Aug-2022 16:55:00,75.02,6.87,18368
11-Aug-2022 17:00:00,73.13,6.87,18406
11-Aug-2022 17:05:00,73.23,6.87,18446
11-Aug-2022 17:10:00,73.23,6.87,18492
11-Aug-2022 17:15:00,73.23,6.87,18468
11-Aug-2022 17:20:00,73.23,6.87,18547
11-Aug-2022 17:25:00,73.23,6.87,18603
11-Aug-2022 17:30:00,73.28,6.87,18853
11-Aug-2022 17:35:00,73.37,6.87,18845
11-Aug-2022 17:40:00,73.37,6.87,18862
11-Aug-2022 17:45:00,73.28,6.87,18873
11-Aug-2022 17:50:00,73.37,6.87,18914
11-Aug-2022 17:55:00,74.24,6.87,18911
11-Aug-2022 18:00:00,71.61,6.87,18865
11-Aug-2022 18:05:00,72.82,6.87,18759
11-Aug-2022 18:10:00,72.29,6.87,18714
11-Aug-2022 18:15:00,72.82,6.87,18633
11-Aug-2022 18:20:00,73.13,6.87,18729
11-Aug-2022 18:25:00,72.82,6.87,18737
11-Aug-2022 18:30:00,72.82,6.87,18791
11-Aug-2022 18:35:00,72.82,6.87,18779
11-Aug-2022 18:40:00,72.29,6.87,18760
11-Aug-2022 18:45:00,72.29,6.87,18766
11-Aug-2022 18:50:00,73.13,6.87,18723
11-Aug-2022 18:55:00,72.29,6.87,18721
11-Aug-2022 19:00:00,75.29,6.87,18670
11-Aug-2022 19:05:00,73.98,6.87,18665
11-Aug-2022 19:10:00,73.44,6.87,18650
11-Aug-2022 19:15:00,73.44,6.87,18647
11-Aug-2022 19:20:00,73.37,6.87,18568
11-Aug-2022 19:25:00,73.37,6.87,18566
11-Aug-2022 19:30:00,73.37,6.87,18506
11-Aug-2022 19:35:00,73.28,6.87,18357
11-Aug-2022 19:40:00,73.28,6.87,18210
11-Aug-2022 19:45:00,73.23,6.87,18095
11-Aug-2022 19:50:00,73.23,6.87,18050
11-Aug-2022 19:55:00,73.23,6.87,18024
11-Aug-2022 20:00:00,75.27,6.87,17998
11-Aug-2022 20:05:00,75.27,6.87,18113
11-Aug-2022 20:10:00,74.78,6.87,18030
11-Aug-2022 20:15:00,74.78,6.87,17949
11-Aug-2022 20:20:00,74.78,6.87,17824
11-Aug-2022 20:25:00,74.78,6.87,17784
11-Aug-2022 20:30:00,74.78,6.87,17736
11-Aug-2022 20:35:00,74.78,6.87,17743
11-Aug-2022 20:40:00,74.78,6.87,17795
11-Aug-2022 20:45:00,74.78,6.87,17749
11-Aug-2022 20:50:00,73.37,6.87,17751
11-Aug-2022 20:55:00,73.37,6.87,17659
11-Aug-2022 21:00:00,73.12,6.87,17534
11-Aug-2022 21:05:00,73.22,6.87,17496
11-Aug-2022 21:10:00,73.23,6.87,17312
11-Aug-2022 21:15:00,73.11,6.87,17174
11-Aug-2022 21:20:00,71.64,6.87,17154
11-Aug-2022 21:25:00,72.12,6.87,17027
11-Aug-2022 21:30:00,14.4,6.87,16984
11-Aug-2022 21:35:00,73.22,6.87,16840
11-Aug-2022 21:40:00,14.4,6.87,16886
11-Aug-2022 21:45:00,14.4,6.87,16791
11-Aug-2022 21:50:00,13.39,6.87,16754
11-Aug-2022 21:55:00,13.37,6.87,16641
11-Aug-2022 22:00:00,75.27,6.87,16508
11-Aug-2022 22:05:00,73.23,6.87,16406
11-Aug-2022 22:10:00,73.17,6.87,16302
11-Aug-2022 22:15:00,72.83,6.87,16322
11-Aug-2022 22:20:00,14.4,6.87,16257
11-Aug-2022 22:25:00,14.4,6.87,16099
11-Aug-2022 22:30:00,14,6.87,16006
11-Aug-2022 22:35:00,13.38,6.87,15917
11-Aug-2022 22:40:00,13.37,6.87,15809
11-Aug-2022 22:45:00,13.36,6.87,15654
11-Aug-2022 22:50:00,13.32,6.87,15480
11-Aug-2022 22:55:00,6.2,6.87,15412
11-Aug-2022 23:00:00,14.4,6.87,15248
11-Aug-2022 23:05:00,14.39,6.87,15162
11-Aug-2022 23:10:00,14.37,6.87,15076
11-Aug-2022 23:15:00,14.35,6.87,14984
11-Aug-2022 23:20:00,14.34,6.87,14854
11-Aug-2022 23:25:00,14.33,6.87,14748
11-Aug-2022 23:30:00,14,6.87,14756
11-Aug-2022 23:35:00,7.24,6.87,14659
11-Aug-2022 23:40:00,6.06,6.87,14566
11-Aug-2022 23:45:00,6,6.87,14476
11-Aug-2022 23:50:00,6,6.87,14423
11-Aug-2022 23:55:00,5.74,6.87,14304
12-Aug-2022 00:00:00,14.36,7.26,14204
12-Aug-2022 00:05:00,14.35,7.26,14119
12-Aug-2022 00:10:00,14.33,7.26,14023
12-Aug-2022 00:15:00,14.33,7.26,13918
12-Aug-2022 00:20:00,14,7.26,13889
12-Aug-2022 00:25:00,14,7.26,13832
12-Aug-2022 00:30:00,7.24,7.26,13728
12-Aug-2022 00:35:00,6.5,7.26,13663
12-Aug-2022 00:40:00,6.06,7.26,13601
12-Aug-2022 00:45:00,6.04,7.26,13546
12-Aug-2022 00:50:00,6.01,7.26,13467
12-Aug-2022 00:55:00,5.92,7.26,13419
12-Aug-2022 01:00:00,14.36,7.26,13399
12-Aug-2022 01:05:00,14.36,7.26,13261
12-Aug-2022 01:10:00,14.35,7.26,13204
12-Aug-2022 01:15:00,14.34,7.26,13205
12-Aug-2022 01:20:00,14.34,7.26,13192
12-Aug-2022 01:25:00,14.32,7.26,13152
12-Aug-2022 01:30:00,14.33,7.26,13086
12-Aug-2022 01:35:00,14.33,7.26,13011
12-Aug-2022 01:40:00,14,7.26,12985
12-Aug-2022 01:45:00,12.25,7.26,12943
12-Aug-2022 01:50:00,14.31,7.26,12882
12-Aug-2022 01:55:00,12.25,7.26,12878
12-Aug-2022 02:00:00,14.37,7.26,12900
12-Aug-2022 02:05:00,14.38,7.26,12847
12-Aug-2022 02:10:00,14.37,7.26,12775
12-Aug-2022 02:15:00,14.36,7.26,12820
12-Aug-2022 02:20:00,14.36,7.26,12795
12-Aug-2022 02:25:00,14.37,7.26,12854
12-Aug-2022 02:30:00,14.35,7.26,12843
12-Aug-2022 02:35:00,14.37,7.26,12824
12-Aug-2022 02:40:00,14.37,7.26,12815
12-Aug-2022 02:45:00,14.36,7.26,12730
12-Aug-2022 02:50:00,14.37,7.26,12728
12-Aug-2022 02:55:00,14.35,7.26,12640
12-Aug-2022 03:00:00,14.35,7.26,12614
12-Aug-2022 03:05:00,14.36,7.26,12640
12-Aug-2022 03:10:00,14.34,7.26,12624
12-Aug-2022 03:15:00,14.34,7.26,12560
12-Aug-2022 03:20:00,14.34,7.26,12591
12-Aug-2022 03:25:00,14.34,7.26,12604
12-Aug-2022 03:30:00,14.34,7.26,12511
12-Aug-2022 03:35:00,14.34,7.26,12467
12-Aug-2022 03:40:00,14.33,7.26,12484
12-Aug-2022 03:45:00,14.33,7.26,12397
12-Aug-2022 03:50:00,14.33,7.26,12348
12-Aug-2022 03:55:00,14.34,7.26,12436
12-Aug-2022 04:00:00,14.34,7.26,12478
12-Aug-2022 04:05:00,14.35,7.26,12478
12-Aug-2022 04:10:00,14.35,7.26,12452
12-Aug-2022 04:15:00,14.36,7.26,12442
12-Aug-2022 04:20:00,14.36,7.26,12465
12-Aug-2022 04:25:00,14.36,7.26,12535
12-Aug-2022 04:30:00,14.36,7.26,12553
12-Aug-2022 04:35:00,14.38,7.26,12530
12-Aug-2022 04:40:00,14.37,7.26,12585
12-Aug-2022 04:45:00,14.38,7.26,12609
12-Aug-2022 04:50:00,14.39,7.26,12647
12-Aug-2022 04:55:00,14.39,7.26,12597
12-Aug-2022 05:00:00,14.34,7.26,12634
12-Aug-2022 05:05:00,14.33,7.26,12671
12-Aug-2022 05:10:00,14.33,7.26,12761
12-Aug-2022 05:15:00,14.34,7.26,12866
12-Aug-2022 05:20:00,14.33,7.26,12884
12-Aug-2022 05:25:00,14.33,7.26,12943
12-Aug-2022 05:30:00,14.33,7.26,13059
12-Aug-2022 05:35:00,14.35,7.26,13036
12-Aug-2022 05:40:00,14.35,7.26,13038
12-Aug-2022 05:45:00,14.37,7.26,13129
12-Aug-2022 05:50:00,14.36,7.26,13164
12-Aug-2022 05:55:00,14.38,7.26,13160
